상권_코드,상권명,총_유동인구,야간_17_24시,야간_18_01시,야간_19_02시,최적야간구간_17-24시,최고요일_수,주말_평균,주중_평균
3130049,신당 미래유산 먹거리 골목형상점가,157704,48795,47034.5,45274.0,48795,22436,21973.5,22751.6
3130048,동평화시장,60314,17231,17430.583333333332,17630.166666666664,17231,9697,5910.0,9698.6
3130047,테크노상가(엘리시움),123148,35308,35671.833333333336,36035.666666666664,35308,19820,12027.0,19818.8
3130046,team204(팀204),61574,17654,17835.916666666668,18017.833333333332,17654,9910,6013.5,9909.4
3130042,약수시장,368912,117140,110292.0,103444.0,117140,52298,53193.0,52505.0
3130038,"평화시장(통일상가, 동화상가)",97563,24602,22352.583333333332,20103.166666666668,24602,14900,10650.0,15252.2
3130036,중부시장(신중부시장),1052710,260841,244452.66666666663,228064.3333333333,260841,163771,106247.5,168042.8
3130035,방산종합시장(방산시장),898626,196657,175453.41666666666,154249.83333333334,196657,143478,76946.5,148947.4
3130034,필동 골목형상점가,69561,21892,19011.333333333332,16130.666666666666,21892,10990,6660.0,11248.2
3130033,대림상가(청계상가),59757,15806,13800.916666666666,11795.833333333334,15806,9415,5557.0,9728.6
3130032,인현시장,173200,46962,42549.666666666664,38137.333333333336,46962,27557,16675.5,27969.8
3130031,청계천공구상가,362755,120605,102050.83333333331,83496.66666666667,120605,56623,35059.0,58527.6
3130025,삼익패션타운(남대문시장),72820,14632,12416.75,10201.5,14632,11146,7284.0,11650.6
3130024,남대문시장(자유상가),1959096,397315,334573.4166666667,271831.8333333333,397315,300526,193991.0,314223.2
3130022,숭례문수입상가(남대문시장),68623,13901,11631.5,9362.0,13901,10951,5861.0,11380.2
3130021,신설종합시장,50615,12976,12451.333333333334,11926.666666666666,12976,6649,8487.0,6728.0
3130020,동묘시장(동묘벼룩시장),450245,122208,117155.08333333331,112102.16666666666,122208,61746,69159.0,62385.2
3130019,동대문상가D동,22888,5387,5898.75,6410.5,5387,3426,2796.0,3459.0
3130018,동대문문구완구거리(동대문문구완구시장),488373,134348,130053.08333333331,125758.16666666666,134348,70083,66788.5,70959.4
3130017,동대문상가C동,33077,8125,8697.916666666666,9270.833333333332,8125,5101,3678.5,5144.0
3130016,동대문상가B동,33841,8333,8908.5,9484.0,8333,5227,3746.0,5269.8
3130015,창신골목시장,744301,226104,219951.33333333337,213798.66666666663,226104,107351,105098.5,106820.8
3130014,동문시장,35942,9378,9540.416666666666,9702.833333333332,9378,5420,4286.0,5473.8
3130013,동대문상가A동,33841,8333,8908.5,9484.0,8333,5227,3746.0,5269.8
3130012,"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",45290,10533,9391.666666666666,8250.333333333334,10533,6915,4781.5,7145.6
3130011,충신시장,166414,47094,43932.0,40770.0,47094,24971,20029.0,25271.2
3130010,종로신진시장,833221,190242,168094.41666666666,145946.83333333334,190242,127229,87175.5,131774.2
3130009,마전교지하쇼핑센터(구 한일상가),49301,11244,9935.666666666666,8627.333333333334,11244,7528,5157.0,7797.4
3130007,광장시장(광장전통시장),539069,137147,122160.33333333331,107173.66666666666,137147,80753,60621.5,83565.0
3130005,세운상가가동,141849,37588,33507.416666666664,29426.833333333332,37588,20967,16667.5,21702.6
3130004,낙원시장(낙원지하시장(대일상가)),87383,30025,27646.083333333332,25267.166666666664,30025,12077,12895.0,12318.6
3130002,세종마을음식문화거리(금천교시장),695916,217371,189274.41666666663,161177.83333333334,217371,101102,96756.5,100480.6
3130001,통인시장,428836,138427,128494.66666666669,118562.33333333331,138427,62325,60984.0,61373.8
3120249,고덕역,555802,191380,169815.33333333334,148250.66666666666,191380,80396,74451.0,81380.4
3120248,명일역,1496656,465938,452869.8333333333,439801.6666666666,465938,211820,221632.0,210678.0
3120247,굽은다리역,655535,213559,203473.25,193387.5,213559,92129,96906.0,92344.4
3120246,길동역,4448173,1336992,1320863.0,1304734.0,1336992,636379,627000.5,638834.2
3120245,둔촌역,1394136,426147,406397.4166666667,386647.8333333333,426147,195366,204135.0,197173.2
3120244,암사역,719417,227052,218571.33333333337,210090.66666666663,227052,99020,110226.5,99793.0
3120243,천호역,1520273,477381,456511.4166666667,435641.8333333333,477381,208751,230363.5,211909.2
3120242,강동구청역,1641208,484354,466058.0833333333,447762.1666666666,484354,239661,214545.0,242423.2
3120241,거여역,641483,203206,196908.0,190610.0,203206,90173,94215.0,90611.0
3120240,개롱역,1548520,480616,478394.5833333333,476173.1666666666,480616,219728,222165.5,220838.0
3120239,오금역,1189082,351465,334933.3333333333,318401.6666666666,351465,172540,157594.5,174778.6
3120238,방이역,297665,109140,101484.5,93829.0,109140,40258,44746.0,41634.2
3120237,경찰병원역,2569447,792122,773083.4166666666,754044.8333333333,792122,369816,354878.5,371938.6
3120236,장지역(가든파이브),202809,63209,58160.083333333336,53111.166666666664,63209,29324,27302.0,29640.8
3120235,문정역,459006,125557,117479.91666666669,109402.83333333331,125557,69070,53975.5,70211.2
3120234,가락시장역,1901966,587887,561398.0,534909.0,587887,275805,250279.0,280282.0
3120233,몽촌토성역,909558,273164,266840.4166666667,260516.8333333333,273164,131113,126724.0,131221.8
3120232,송파나루역,407026,132827,126722.58333333331,120618.16666666666,132827,56131,62379.5,56453.6
3120231,가락시장,31015,9240,9198.083333333334,9156.166666666666,9240,4393,4331.0,4470.4
3120230,송파사거리(송파역),631922,202762,190583.33333333337,178404.66666666666,202762,89227,88761.0,90879.8
3120229,방이동먹자골목,1745362,637701,592479.25,547257.5,637701,242662,253734.0,247578.8
3120228,석촌역(석촌호수),2043495,653343,616024.4166666666,578705.8333333333,653343,284484,300363.5,288553.8
3120227,잠실역,1085773,307513,275329.5833333333,243146.16666666663,307513,164125,126602.5,166513.4
3120226,석촌고분역,698870,215411,211532.16666666663,207653.3333333333,215411,97657,104586.0,97939.8
3120225,잠실새내역(신천),2593991,878321,836526.5,794732.0,878321,360621,384382.5,365045.4
3120224,수서역,236337,63359,59226.083333333336,55093.166666666664,63359,36594,25952.0,36886.6
3120223,휘문고교사거리,306702,76720,67187.58333333333,57655.166666666664,76720,49225,28856.5,49798.6
3120222,삼성역,1015784,247898,215406.83333333337,182915.66666666663,247898,164321,90096.5,167118.4
3120221,봉은사역,508533,130496,117328.33333333331,104160.66666666666,130496,80376,51848.0,80968.0
3120220,대치역,540126,184616,166214.33333333334,147812.66666666666,184616,72344,80176.5,75955.0
3120219,은마아파트,1303199,481045,424499.0833333333,367953.1666666667,481045,172001,206474.0,178050.4
3120218,코엑스,45735,11982,9951.75,7921.5,11982,7001,5315.5,7021.2
3120217,대치사거리,1255541,391274,354714.4166666667,318154.8333333333,391274,182377,163313.0,185782.8
3120216,경기고교사거리(경기고교앞사거리),174521,45756,41320.916666666664,36885.833333333336,45756,27103,19513.0,27099.4
3120215,포스코사거리,3369769,885921,820026.5,754132.0,885921,537305,327671.5,542885.0
3120214,영동대교남단교차로,354929,98217,92634.75,87052.5,98217,53566,42652.0,53925.2
3120213,삼성중앙역,2108045,579991,552513.4166666666,525035.8333333334,579991,319586,247188.5,322733.8
3120212,한티역,1115502,387331,344111.9166666667,300892.8333333333,387331,150522,169994.0,155102.6
3120211,도성초등학교,894544,295421,262219.8333333333,229018.66666666663,295421,127399,124987.5,128913.4
3120210,선릉역,5207031,1475264,1360047.0833333333,1244830.1666666667,1475264,807562,548697.5,821927.4
3120209,"강남구청(청담역_8번, 강남세무서)",808619,232780,217272.41666666663,201764.8333333333,232780,120573,100466.5,121537.2
3120208,청담사거리(청담동명품거리),1315286,366760,344281.0833333333,321802.1666666666,366760,194420,169124.0,195407.0
3120207,선정릉역,1942286,524204,508928.4166666667,493652.8333333333,524204,294291,228044.5,297239.0
3120206,개나리아파트,1178806,307093,295965.0,284837.0,307093,178261,141311.0,179236.4
3120205,매봉역,568990,158035,145959.33333333334,133883.66666666666,158035,87792,62042.5,88981.0
3120204,르네상스호텔사거리,2021521,535365,481578.25,427791.5,535365,326437,180832.5,331971.0
3120203,강남구청역,1757281,511297,467967.75,424638.5,511297,273091,186283.0,276943.0
3120202,압구정로데오역(압구정로데오),1983967,651910,582424.75,512939.5,651910,282098,267507.5,289790.4
3120201,도곡1동,1092272,301936,291567.5,281199.0,301936,163205,135238.0,164359.2
3120200,학동사거리,1225888,363956,321334.6666666667,278713.3333333333,363956,182533,149575.5,185347.4
3120199,경복아파트교차로,551744,148553,141618.0,134683.0,148553,84549,63565.0,84923.0
3120198,구역삼세무서,2234317,597778,585536.0833333334,573294.1666666666,597778,339686,261882.5,342110.6
3120197,역삼역,4837142,1270487,1145535.3333333333,1020583.6666666666,1270487,795351,405588.5,805193.2
3120196,서울세관,836844,227743,219245.91666666663,210748.8333333333,227743,128596,91410.5,130804.4
3120195,성수대교남단,795848,258410,230735.41666666663,203060.8333333333,258410,113544,105353.5,117028.2
3120194,언주역(차병원),1849013,487749,464104.6666666667,440460.3333333333,487749,282963,207023.5,286993.0
3120193,도산공원교차로,800152,224053,201149.41666666663,178245.8333333333,224053,121793,87589.5,124994.8
3120192,뱅뱅사거리,2176538,591027,563479.9166666666,535932.8333333333,591027,337404,236856.5,340565.0
3120191,학동역,2278240,614953,588128.25,561303.5,614953,346528,261495.0,351050.4
3120190,강남을지병원,1444706,394102,367557.4166666667,341012.8333333333,394102,219340,161394.5,224383.6
3120189,강남역,7866923,2521295,2243050.9166666665,1964806.8333333333,2521295,1183810,866922.0,1226616.2
3120188,압구정역,2146629,641975,573075.0833333334,504175.1666666666,641975,309027,266746.0,322627.4
3120187,신논현역,3667658,1205699,1092978.5,980258.0,1205699,527932,467641.0,546475.0
3120186,가로수길,2167296,694402,629891.6666666666,565381.3333333334,694402,314019,276623.5,322810.2
3120185,논현역,2476397,749254,699803.8333333334,650353.6666666666,749254,369529,290968.0,378892.8
3120184,포이사거리(삼호물산),1640827,465605,454287.3333333333,442969.6666666666,465605,245282,201697.0,247486.4
3120183,양재천카페거리,410904,116591,108920.58333333331,101250.16666666666,116591,61990,48834.5,62647.0
3120182,"양재시민의숲역(양재동꽃시장, aT센터)",710464,195116,182883.75,170651.5,195116,109263,79824.5,110163.2
3120181,교육개발원입구사거리,440167,121187,113159.75,105132.5,121187,66889,51632.0,67380.8
3120180,양재화물트럭터미널앞,125185,31445,31247.333333333332,31049.666666666664,31445,17984,16266.5,18529.8
3120179,양재역,2483609,713774,661188.4166666666,608602.8333333334,713774,378196,277409.5,385758.4
3120178,신사역,3288074,964049,883669.25,803289.5,964049,488871,378126.5,506364.2
3120177,신논현역 1번,1418640,393351,406027.25,418703.5,393351,201671,196575.5,205097.8
3120176,논현역 4번,1909435,521321,544927.8333333334,568534.6666666666,521321,273279,264876.0,275936.6
3120175,남부터미널역,1341639,359295,343047.75,326800.5,359295,202654,158532.0,204915.2
3120174,논현역 5번,340744,89240,88424.5,87609.0,89240,50678,41935.5,51375.0
3120173,교대역(법원.검찰청),4337575,1282528,1159074.1666666667,1035620.3333333333,1282528,663559,475791.0,677198.2
3120172,교대입구교차로,1977893,540307,517312.3333333333,494317.6666666666,540307,299059,235273.0,301469.6
3120171,서초3동사거리,1659074,469226,435643.5833333333,402061.1666666666,469226,247033,215789.0,245499.4
3120170,삼호가든사거리,1120573,366204,337905.25,309606.5,366204,160885,146475.5,165524.4
3120169,서초역,1451951,405305,364149.6666666667,322994.3333333333,405305,226814,148657.5,230927.4
3120168,서울고교교차로,297575,79276,73571.0,67866.0,79276,46129,33021.5,46306.6
3120167,고속터미널(고속터미널역),697370,231998,202208.83333333337,172419.66666666666,231998,95917,99779.0,99562.8
3120166,방배역,1128091,345297,324797.8333333333,304298.6666666666,345297,167139,143848.0,168079.0
3120165,서래마을카페거리(서래마을),836789,234092,236085.66666666663,238079.3333333333,234092,120213,115557.0,121135.4
3120164,내방역,1309985,412983,389187.0833333333,365391.1666666666,412983,193098,167332.5,195063.6
3120163,사당역 11번(사당역먹자골목),1408753,390174,408376.8333333333,426579.6666666666,390174,197765,208307.0,198427.8
3120162,방배동카페골목,613810,183828,179312.5,174797.0,183828,87611,87639.5,87705.8
3120161,방배동가구거리(사당동가구거리),428614,122392,124719.41666666666,127046.83333333331,122392,60566,63222.5,60433.6
3120160,사당역(사당),2074826,790135,718117.5,646100.0,790135,290828,292737.0,297870.6
3120159,서울대입구역,3465363,1179961,1127044.5833333333,1074128.1666666667,1179961,484644,505301.0,490952.2
3120158,녹두거리(대학동),701626,222426,216299.0,210172.0,222426,99861,101017.0,99918.2
3120157,신림역(신림),4597649,1545089,1493593.0833333333,1442097.1666666665,1545089,630160,719768.0,631622.4
3120156,"총신대입구역(이수, 총신대)",3629091,1254084,1158750.5,1063417.0,1254084,508976,523706.5,516335.6
3120155,총신대학교,211481,60192,61532.666666666664,62873.33333333333,60192,29507,32410.5,29331.4
3120154,장승배기역,509548,165329,152551.58333333334,139774.16666666666,165329,72053,71320.5,73381.6
3120153,노량진역(노량진),1690033,540307,502212.9166666667,464118.8333333333,540307,242924,228098.0,246767.6
3120152,신대방삼거리역,766867,259307,245090.58333333337,230874.16666666663,259307,107966,114401.5,107612.6
3120151,보라매공원,1329288,359923,355728.3333333333,351533.6666666666,359923,197854,168658.0,198394.2
3120150,63빌딩,62221,15678,14926.0,14174.0,15678,9703,6660.5,9779.8
3120149,여의도역(여의도),1650368,417519,362960.25,308401.5,417519,266530,141179.0,273602.2
3120148,국회의사당역(국회의사당),412104,89475,79489.58333333333,69504.16666666667,89475,66739,39899.5,66461.4
3120147,보라매역,1030791,327479,315400.0,303321.0,327479,145075,147824.5,147028.4
3120146,한강성심병원,498469,130235,129885.91666666666,129536.83333333331,130235,72420,66035.0,73279.8
3120145,영등포역(영등포),4040484,1286921,1197029.0,1107137.0,1286921,536242,646838.5,549361.4
3120144,영중로,1443359,427847,398519.0,369191.0,427847,213888,185479.0,214480.0
3120143,당산역,1157425,390710,355228.8333333333,319747.6666666667,390710,169462,148740.0,171989.0
3120142,대림역,1776868,622720,573018.4166666666,523316.8333333333,622720,247410,263293.5,250056.0
3120141,영등포청과시장교차로,516195,139787,142199.41666666666,144611.8333333333,139787,73595,71535.0,74624.6
3120140,문래동주민센터,144723,38147,36497.75,34848.5,38147,21578,17498.5,21945.2
3120139,대림3동사거리,806318,238483,238859.0833333333,239235.16666666663,238483,114546,117929.5,114091.4
3120138,당산2동(영등포우체국),566289,160468,159452.41666666666,158436.8333333333,160468,82319,76122.0,82809.4
3120137,문래역(문래로데오거리),36813,10751,10239.5,9728.0,10751,5303,4895.5,5404.2
3120136,영등포구청역,2089440,637736,602832.4166666666,567928.8333333334,637736,299251,285804.5,303566.2
3120135,양평역,437034,108036,101835.91666666669,95635.83333333331,108036,68761,45687.0,69132.2
3120134,구로전화국,743291,226231,218904.91666666663,211578.8333333333,226231,107712,103210.0,107374.4
3120133,서울시흥동우체국(홈플러스시흥점),148685,51504,47612.166666666664,43720.33333333333,51504,20915,21808.0,21013.8
3120132,독산동,1022803,296309,292545.6666666667,288782.3333333333,296309,148475,138706.0,149078.2
3120131,가산디지털단지,1170842,298042,274512.1666666667,250982.3333333333,298042,186849,110674.5,189898.8
